"السنة الدراسية","القطاع الدولي","فئة الإبتعاث","المرحلة الدراسية ","المجال الواسع","الجنس","العدد"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","7.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","2.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","الفنون والعلوم الإنسانية","أنثى","3.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","الفنون والعلوم الإنسانية","ذكر","2.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","أنثى","1.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","ذكر","19.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","أنثى","5.0"
"2016.0","أمريكا","طالب مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","ذكر","9.0"
"2016.0","أمريكا","طالب مبتعث","زمالة","الصحة والرفاه","أنثى","126.0"
"2016.0","أمريكا","طالب مبتعث","زمالة","الصحة والرفاه","ذكر","98.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الأعمال، الإدارة والقانون","أنثى","242.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الأعمال، الإدارة والقانون","ذكر","415.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","التعليم","أنثى","70.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","التعليم","ذكر","73.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الخدمات","أنثى","3.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الخدمات","ذكر","15.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الزراعة، والحراجة، ومصائد الأسماك والبيطرة","ذكر","2.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الصحة والرفاه","أنثى","240.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الصحة والرفاه","ذكر","131.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","أنثى","36.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","ذكر","26.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","151.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","57.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الفنون والعلوم الإنسانية","أنثى","116.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الفنون والعلوم الإنسانية","ذكر","22.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الهندسة، والتصنيع والبناء","أنثى","22.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","الهندسة، والتصنيع والبناء","ذكر","154.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","أنثى","100.0"
"2016.0","أمريكا","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","ذكر","82.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الأعمال، الإدارة والقانون","أنثى","25.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الأعمال، الإدارة والقانون","ذكر","39.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","التعليم","أنثى","16.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","التعليم","ذكر","4.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الخدمات","ذكر","2.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الزراعة، والحراجة، ومصائد الأسماك والبيطرة","ذكر","1.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الصحة والرفاه","أنثى","61.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الصحة والرفاه","ذكر","138.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","العلوم الاجتماعية، والصحافة والإعلام","أنثى","11.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","العلوم الاجتماعية، والصحافة والإعلام","ذكر","3.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","15.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","27.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الفنون والعلوم الإنسانية","أنثى","49.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الفنون والعلوم الإنسانية","ذكر","293.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","الهندسة، والتصنيع والبناء","ذكر","43.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","تكنولوجيا الاتصالات، والمعلومات","أنثى","16.0"
"2016.0","أمريكا","موظف مبتعث","أخرى","تكنولوجيا الاتصالات، والمعلومات","ذكر","16.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","الأعمال، الإدارة والقانون","أنثى","2.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","الأعمال، الإدارة والقانون","ذكر","2.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","الصحة والرفاه","أنثى","20.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","الصحة والرفاه","ذكر","37.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","تكنولوجيا الاتصالات، والمعلومات","أنثى","1.0"
"2016.0","أمريكا","موظف مبتعث","بكالوريوس","تكنولوجيا الاتصالات، والمعلومات","ذكر","3.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الأعمال، الإدارة والقانون","أنثى","13.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الأعمال، الإدارة والقانون","ذكر","29.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","التعليم","أنثى","27.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","التعليم","ذكر","27.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الخدمات","ذكر","1.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الصحة والرفاه","أنثى","38.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الصحة والرفاه","ذكر","49.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","العلوم الاجتماعية، والصحافة والإعلام","أنثى","2.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","العلوم الاجتماعية، والصحافة والإعلام","ذكر","11.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","22.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","19.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الفنون والعلوم الإنسانية","أنثى","14.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الفنون والعلوم الإنسانية","ذكر","25.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","أنثى","2.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","ذكر","51.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","أنثى","23.0"
"2016.0","أمريكا","موظف مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","ذكر","31.0"
"2016.0","أمريكا","موظف مبتعث","زمالة","الصحة والرفاه","أنثى","17.0"
"2016.0","أمريكا","موظف مبتعث","زمالة","الصحة والرفاه","ذكر","29.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","الأعمال، الإدارة والقانون","أنثى","33.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","الأعمال، الإدارة والقانون","ذكر","122.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","التعليم","أنثى","22.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","التعليم","ذكر","13.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","الخدمات","ذكر","3.0"
"2016.0","أمريكا","موظف مبتعث","ماجستير","الزراعة، والحراجة، ومصائد الأسماك والبيطرة","ذكر","1.0"
